,0
0,9865945.679588962
1,9864079.295636706
2,9864410.672544323
3,9864756.402435075
4,9864911.346882077
5,9865255.997070074
6,9865424.787746122
7,9865578.625734426
8,9865971.680023903
9,9865081.038667006
10,9864185.149609309
11,9864567.16803889
12,9864540.595380485
13,9863685.330143735
14,9863071.191494122
15,9863462.535571398
16,9863625.804797994
17,9863793.5885911
18,9863953.744829344
19,9864142.639959952
20,9864470.759564046
21,9863764.679112017
22,9863332.439010182
23,9863345.449646704
24,9862684.7732309
25,9862510.899648545
26,9862643.768441122
27,9861768.053511238
28,9861399.752860054
29,9861769.350787053
30,9861075.461599054
31,9860414.257777054
32,9859962.666399127
33,9860329.031304834
34,9860207.975564301
35,9860435.756895972
36,9860801.281756163
37,9861021.077885555
38,9860397.238395218
39,9859432.527174888
40,9858973.077243099
41,9859075.471267669
42,9859314.374876084
43,9859711.98300823
44,9860094.087936873
45,9859209.294855885
46,9858430.33511439
47,9857408.590130989
48,9857797.582970988
49,9857103.474240137
50,9856419.614481373
51,9855803.837776287
52,9855106.057055624
53,9855735.58073242
54,9855946.892973226
55,9856150.289173106
56,9856537.460463013
57,9856764.96639297
58,9856918.984879866
59,9856354.66966132
60,9856611.695195656
61,9856896.108989637
62,9856285.415192727
