,0
0,-1104.7516479995102
1,169.80602309852839
2,147.5365575980395
3,-111.66014919616282
4,144.9271470028907
5,143.27265099994838
6,145.78576900064945
7,135.17566187866032
8,137.22393600083888
9,153.82645891979337
10,135.7392166890204
11,135.70172500051558
12,137.97350599989295
13,148.92627083696425
14,-515.8398372121155
15,152.05484999716282
16,152.01402700133622
17,155.14845300093293
18,164.50224963389337
19,151.634956471622
20,159.31976600177586
21,148.22856699861586
22,151.35528299957514
23,156.38867299817502
24,158.92132600024343
25,161.8484330009669
26,152.08445499837399
27,155.9430020004511
28,-416.19614471308887
29,156.50096300058067
30,169.39008258841932
31,-579.5273931920528
32,152.4607201050967
33,155.64717098884284
34,152.14372399821877
35,149.1048670001328
36,148.49841399863362
37,83.85176085866988
38,570.2365356590599
39,-683.3185184337199
40,144.91790674440563
41,-378.42834504693747
42,146.00823699869215
43,143.69310300052166
44,150.4813769981265
45,-126.97828599996865
46,144.7082009986043
47,-876.1533534005284
48,-324.84861326031387
49,-421.8729498181492
50,144.62454400025308
51,145.14113299921155
52,146.9896769989282
53,155.63416500017047
54,11.478909278288484
55,145.60547299869359
56,248.50915400125086
57,97.65591658093035
58,150.73238899931312
59,-129.17666400037706
60,147.36738700047135
61,-931.976032000035
