,0
0,-963.0716691147536
1,-0.09628027863800526
2,-24.905183382332325
3,-673.1752259787172
4,0.0
5,-1043.4790785610676
6,-1345.0167111866176
7,-1983.6861282996833
8,-18.30825055576861
9,152.21989258751273
10,254.25262106768787
11,-575.1665634997189
12,-827.4423147067428
13,-0.2127599250525236
14,-995.2882940005511
15,-1051.2920976877213
16,-717.7823864165694
17,35.46203111112118
18,-262.04906638897955
19,-17.80956869572401
20,-0.26165283285081387
21,-392.1912567727268
22,-1078.9801004007459
23,-2063.880837837234
24,-1912.3901730086654
25,-1037.8335936889052
26,-1042.838687185198
27,-1527.543275197968
28,-926.5522200353444
29,-325.39866792969406
30,331.99192820489407
31,-485.4759719520807
32,-1081.1929850000888
33,-2018.768880000338
34,0.0
35,398.81707669608295
36,820.7446918562055
37,-88.29587741941214
38,0.0
39,100.3664656355977
40,-1.2383994664996862
41,-797.2431024927646
42,-759.1577253956348
43,-1012.9719999991357
44,610.5830183979124
45,-1032.854330027476
46,-59.08844121359289
47,-970.4120545387268
48,135.50065565109253
49,-687.0925215277821
50,-1013.4670000001788
51,0.0
52,-141.8725534826517
53,-442.7921056058258
54,-666.1588675826788
55,-0.7041049636900425
56,-360.4047411829233
57,-343.6501039136201
58,-0.6756388954818249
59,1.177946999669075
60,-1021.25
61,-175.97224997356534
