,0
0,10059391.294753479
1,10058108.798201479
2,10058124.44473748
3,10058129.54705548
4,10058136.827073481
5,10058136.560876481
6,10058132.594778482
7,10058145.27597548
8,10058158.39100848
9,10058161.073214479
10,10058172.863163477
11,10058179.151095478
12,10058185.538713478
13,10058266.532298477
14,10058351.840589477
15,10058440.133654479
16,10058525.473917479
17,10058601.086451478
18,10058689.09242948
19,10058766.75744748
20,10058848.084578479
21,10058932.733826479
22,10059011.14865848
23,10059097.58970148
24,10059182.46206248
25,10059258.08813448
26,10059344.231662478
27,10059423.45619848
28,10059499.48975348
29,10059578.71622148
30,10059656.620369479
31,10059735.30155948
32,10059822.49755448
33,10059912.489096478
34,10059991.999290477
35,10060073.995664477
36,10060165.249302479
37,10060258.181472478
38,10060345.488969479
39,10060350.576239478
40,10060506.059956478
41,10060577.852582477
42,10060670.486042477
43,10060754.335252479
44,10060826.554746477
45,10060906.652276479
46,10060980.81555648
47,10061058.00303248
48,10061133.497536479
49,10061221.81942248
50,10061325.081772478
51,10061421.70327748
52,10061509.214404479
53,10061603.380614478
54,10061695.722757481
55,10061790.45881148
56,10061881.24721948
57,10061955.266149482
58,10062042.079407481
59,10062157.04078548
60,10062275.175815482
61,10062306.68345648
62,10062408.010853482
