,0
0,0.0
1,0.0
2,0.0
3,-76.12776899896562
4,210.9469999987632
5,-1.280732998624444
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,-92.71094689704478
14,0.0
15,-73.28195000067353
16,192.33400000073016
17,-1.3011830002069473
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,-68.11924999952316
26,175.8420000001788
27,-1.3091730009764433
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,-17.08067936077714
37,19.002398055046797
38,-0.3466006498783827
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,-61.407554000616074
50,73.44900000095367
51,-1.2147969994693995
52,-61.793899999931455
53,66.31299999915063
54,-1.2176309991627932
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
