,0
0,99.11774499900639
1,97.77817700058222
2,97.68509200029075
3,98.26892699860036
4,98.87235200032592
5,99.97893700003624
6,100.74075000174344
7,101.41072399914265
8,102.4955270010978
9,103.5109059996903
10,105.67751699872315
11,105.46698500029743
12,106.50996300205588
13,107.30238400027156
14,107.75701599940658
15,108.934290997684
16,108.13484499976039
17,108.75937499850988
18,109.07721399888396
19,108.41535800136626
20,107.61950699985027
21,107.23388100042939
22,104.7896880004555
23,105.58546300046146
24,107.6634010002017
25,108.39317700080574
26,110.53329999931157
27,109.67374400049448
28,109.20618700049818
29,107.61841599829495
30,107.46976600028574
31,108.49165299907327
32,108.67197200097144
33,108.85813000053167
34,110.13867899775505
35,110.38860600069165
36,110.21156200021505
37,110.02551499940455
38,109.90547800064087
39,109.47292100079358
40,109.68267500028014
41,109.04006299935281
42,108.4613039996475
43,107.67335600219667
44,108.41761700063944
45,108.27260900102556
46,108.28048900142312
47,108.62021699920297
48,108.94334900006652
49,109.83249700069427
50,110.54334299825132
51,110.47336699999869
52,111.22526399977505
53,108.98707500100136
54,108.34778200089931
55,108.10815799981356
56,108.06713300012052
57,106.52790899947286
58,106.27491799928248
59,106.854642001912
60,106.66779699921608
61,106.54041600041091
