,0
0,-1058.0495571214706
1,650.2121881991625
2,-277.09016812965274
3,-977.8490292262286
4,146.72031136602163
5,489.33424186334014
6,-429.81006043590605
7,252.75195413455367
8,539.6478948332369
9,-286.7048396281898
10,656.0315650552511
11,-1150.1426979992539
12,160.891108000651
13,156.1981719993055
14,157.04629099927843
15,1022.0274677295238
16,-831.874557742849
17,-848.2803892232478
18,154.3817289993167
19,-757.6499281749129
20,153.5644680019468
21,152.40427199937403
22,150.89813499897718
23,150.40163899958134
24,143.96761699952185
25,144.97730999998748
26,143.7366749998182
27,145.57932499796152
28,184.58158572390676
29,151.79860649444163
30,142.61269799992442
31,2.5315812528133392
32,234.12416137196124
33,156.34411686472595
34,168.80649800039828
35,157.14190500043333
36,157.67337699979544
37,154.7165060006082
38,154.83776399865746
39,166.72583799995482
40,161.1456510014832
41,149.77957499958575
42,164.29747400060296
43,166.54410600103438
44,-534.4122297242284
45,905.7315725199878
46,-687.2995206918567
47,167.83310064673424
48,169.7755130007863
49,1307.64690380916
50,-1141.4988489560783
51,157.61063200049102
52,199.59385190159082
53,65.0471695959568
54,-729.5626889821142
55,-210.69673045910895
56,79.33647340536118
57,75.91853100061417
58,67.46067499928176
59,-360.712759045884
60,60.183763997629285
61,-92.32377150841057
