,0
0,10077323.178491095
1,10070924.654765282
2,10071093.983398294
3,10071262.320701685
4,10071426.413238682
5,10071607.638268556
6,10071783.433609689
7,10071963.527859094
8,10072148.195267113
9,10072318.690324701
10,10072485.426443508
11,10072640.530109406
12,10072807.152289364
13,10072972.613825968
14,10073151.448974991
15,10073315.363398384
16,10073483.386364149
17,10073645.893721573
18,10073807.763497839
19,10073971.822679348
20,10074137.120520534
21,10074294.756997688
22,10074457.099988032
23,10074629.054087175
24,10074798.513191793
25,10074972.620669957
26,10075123.483564517
27,10075281.48046956
28,10075436.043951696
29,10075642.764174758
30,10075797.608783985
31,10075946.31850192
32,10076109.988170361
33,10076283.164656317
34,10076466.679296993
35,10076645.18249643
36,10076821.217795815
37,10076994.667962749
38,10077170.897127522
39,10077350.65932585
40,10077532.407447025
41,10077720.3934954
42,10077909.044206638
43,10078099.07390863
44,10078285.231494222
45,10078470.065257076
46,10078654.568364533
47,10078845.881597785
48,10079028.328437094
49,10079220.048978953
50,10079404.317075962
51,10079584.569498792
52,10079744.226071475
53,10079898.803838274
54,10080062.555179775
55,10080236.121666577
56,10080406.534257453
57,10080577.736547032
58,10080745.670006912
59,10080923.08137601
60,10081097.123324642
61,10081263.124679543
62,10081632.869833175
