,0
0,0.0
1,0.0
2,-86.43478400073946
3,220.95700000040233
4,-1.239409999921918
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,-52.27789080142975
17,142.86706786230206
18,-0.8193222247064114
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,-22.16405559144914
29,59.48045329935849
30,-81.91668461821973
31,208.1220000013709
32,-1.2630710005760193
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,-77.18985399976373
48,219.01700000092387
49,-1.2607990000396967
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
